type,id,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,2716522,Michael  Hardegger and Daniel  Roggen and Gerhard  Tr&#246;ster,,,,3D ActionSLAM: Wearable Person Tracking in Multi-floor Environments,123--141,,19,"Indoor tracking, Location-aware computing, Pedestrian dead reckoning, Simultaneous localization and mapping, Wearable systems",10.1007/s00779-014-0815-y,Personal Ubiquitous Comput.,15-Jan,19,1,,January,2015,1617-4909,,,,,,Springer-Verlag,"London, UK, UK"
article,1121310,Marek P. Michalowski and Reid  Simmons,,,,Multimodal Person Tracking and Attention Classification,347--358,,12,"human-robot interaction, social robotics",10.1145/1121241.1121310,,,,,,,2006,,Proceedings of the 1st ACM SIGCHI/SIGART Conference on Human-robot Interaction,HRI '06,,1-59593-294-1,"Salt Lake City, Utah, USA",ACM,"New York, NY, USA"
article,1631107,Lakshmi  Gade and Sreekar  Krishna and Sethuraman  Panchanathan,,,,Person Localization Using a Wearable Camera Towards Enhancing Social Interactions for Individuals with Visual Impairment,53--62,,10,"computer vision, mobile camera, object tracking, person tracking, social interactions, wearable camera",10.1145/1631097.1631107,,,,,,,2009,,Proceedings of the 1st ACM SIGMM International Workshop on Media Studies and Implementations That Help Improving Access to Disabled Users,MSIADU '09,,978-1-60558-764-6,"Beijing, China",ACM,"New York, NY, USA"
article,3131912,K. A. Shiva Kumar and K. R. Ramakrishnan and G. N. Rathna,,,,Inter-Camera Person Tracking in Non-overlapping Networks: Re-identification Protocol and On-line Update,55--62,,8,"Camera networks, evaluation, re-identification, tracking",10.1145/3131885.3131912,,,,,,,2017,,Proceedings of the 11th International Conference on Distributed Smart Cameras,ICDSC 2017,,978-1-4503-5487-5,"Stanford, CA, USA",ACM,"New York, NY, USA"
article,1291388,Keni  Bernardin and Rainer  Stiefelhagen,,,,Audio-visual Multi-person Tracking and Identification for Smart Environments,661--670,,10,,10.1145/1291233.1291388,,,,,,,2007,,Proceedings of the 15th ACM International Conference on Multimedia,MM '07,,978-1-59593-702-5,"Augsburg, Germany",ACM,"New York, NY, USA"
article,1413715,Nikos  Katsarakis and Aristodemos  Pnevmatikakis and John  Soldatos,,,,Person Tracking for Ambient Camera Selection in Complex Sports Environments,458--465,,8,"camera selection, sports analysis",10.1145/1413634.1413715,,,,,,,2008,,Proceedings of the 3rd International Conference on Digital Interactive Media in Entertainment and Arts,DIMEA '08,,978-1-60558-248-1,"Athens, Greece",ACM,"New York, NY, USA"
article,313270,Kurt D. Bollacker and Steve  Lawrence and C. Lee Giles,,,,A System for Automatic Personalized Tracking of Scientific Literature on the Web,105--113,,9,"citation index, information filtering, knowledge representation, user profile",10.1145/313238.313270,,,,,,,1999,,Proceedings of the Fourth ACM Conference on Digital Libraries,DL '99,,1-58113-145-3,"Berkeley, California, USA",ACM,"New York, NY, USA"
article,1924580,Pradeep  Natarajan and Prithviraj  Banerjee and Ram  Nevatia,,,,Accurate Person Tracking Through Changing Poses for Multi-view Action Recognition,155--161,,7,,10.1145/1924559.1924580,,,,,,,2010,,"Proceedings of the Seventh Indian Conference on Computer Vision, Graphics and Image Processing",ICVGIP '10,,978-1-4503-0060-5,"Chennai, India",ACM,"New York, NY, USA"
article,1132992,Xueli  An and Jing  Wang and R. Venkatesha Prasad and I. G. M. M. Niemegeers,,,,OPT: Online Person Tracking System for Context-awareness in Wireless Personal Network,47--54,,8,"localization, tmotes, weighted MMSE",10.1145/1132983.1132992,,,,,,,2006,,Proceedings of the 2Nd International Workshop on Multi-hop Ad Hoc Networks: From Theory to Reality,REALMAN '06,,1-59593-360-3,"Florence, Italy",ACM,"New York, NY, USA"
article,1620960,Heng  Ji and Zheng  Chen,,,,Cross-document Temporal and Spatial Person Tracking System Demonstration,1--4,,4,,,,,,,,,2009,,"Proceedings of Human Language Technologies: The 2009 Annual Conference of the North American Chapter of the Association for Computational Linguistics, Companion Volume: Demonstration Session",NAACL-Demonstrations '09,,,"Boulder, Colorado",Association for Computational Linguistics,"Stroudsburg, PA, USA"
article,1133008,Xueli  An and Jing  Wang and R. Venkatesha Prasad and I. G. M. M. Niemegeers,,,,OPT: Online Person Tracking System for Context-awareness in Wireless Personal Network,119--121,,3,"Tmotes, localization, weighted MMSE",10.1145/1132983.1133008,,,,,,,2006,,Proceedings of the 2Nd International Workshop on Multi-hop Ad Hoc Networks: From Theory to Reality,REALMAN '06,,1-59593-360-3,"Florence, Italy",ACM,"New York, NY, USA"
article,2804269,Rayoung  Yang and Eunice  Shin and Mark W. Newman and Mark S. Ackerman,,,,When Fitness Trackers Don'T 'Fit': End-user Difficulties in the Assessment of Personal Tracking Device Accuracy,623--634,,12,"accuracy, activity, fitness tracker, sensor-based tracking",10.1145/2750858.2804269,,,,,,,2015,,Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '15,,978-1-4503-3574-4,"Osaka, Japan",ACM,"New York, NY, USA"
article,3264973,Indrani  Bhattacharya,,,,Unobtrusive Analysis of Group Interactions Without Cameras,501--505,,5,"arm and body posture, group meeting analysis, head pose estimation, multimodal sensing, multiple person tracking, smart rooms, time-of-flight sensing",10.1145/3242969.3264973,,,,,,,2018,,Proceedings of the 20th ACM International Conference on Multimodal Interaction,ICMI '18,,978-1-4503-5692-3,"Boulder, CO, USA",ACM,"New York, NY, USA"
article,1273388,Gerasimos  Potamianos,,,,Audio-visual Technologies for Lecture and Meeting Analysis Inside Smart Rooms,7--7,,1,"face detection, meeting data, speaker diarization, speech activity detection, speech processing, speech recognition, visual tracking",,,,,,,,2006,,Proceedings of the HCSNet Workshop on Use of Vision in Human-computer Interaction - Volume 56,VisHCI '06,,,"Canberra, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
article,3064714,Chris  Elsden and Abigail C. Durrant and David  Chatting and David S. Kirk,,,,Designing Documentary Informatics,649--661,,13,"data-driven life, documentary informatics, quantified self, remembering, speculative methods, weddings",10.1145/3064663.3064714,,,,,,,2017,,Proceedings of the 2017 Conference on Designing Interactive Systems,DIS '17,,978-1-4503-4922-2,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,1049325,Suhaib A. Fahmy and Peter Y.  K. Cheung and Wayne  Luk,,,,Hardware Acceleration of Hidden Markov Model Decoding for Person Detection,8--13,,6,,10.1109/DATE.2005.169,,,,,,,2005,,"Proceedings of the Conference on Design, Automation and Test in Europe - Volume 3",DATE '05,,0-7695-2288-2,,IEEE Computer Society,"Washington, DC, USA"
article,2559651,Aleksandar  Jevti&#263; and Guillaume  Doisy and Sa&#353;a  Bodiro&#382;a and Yael  Edan and Verena V. Hafner,,,,Human-robot Interaction Through 3D Vision and Force Control,102--102,,1,"gesture recognition, human-robot interaction, person following",10.1145/2559636.2559651,,,,,,,2014,,Proceedings of the 2014 ACM/IEEE International Conference on Human-robot Interaction,HRI '14,,978-1-4503-2658-2,"Bielefeld, Germany",ACM,"New York, NY, USA"
article,2504395,K.  Papoutsakis and P.  Padeleris and A.  Ntelidakis and S.  Stefanou and X.  Zabulis and D.  Kosmopoulos and A. A. Argyros,,,,Developing Visual Competencies for Socially Assistive Robots: The HOBBIT Approach,56:1--56:7,56,7,"action recognition, head pose estimation, object detection, tracking",10.1145/2504335.2504395,,,,,,,2013,,Proceedings of the 6th International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '13,,978-1-4503-1973-7,"Rhodes, Greece",ACM,"New York, NY, USA"
article,2668319,Mary Ellen  Foster and Manuel  Giuliani and Ronald  Petrick,,,,"ICMI 2014 Workshop on Multimodal, Multi-Party, Real-World Human-Robot Interaction",533--534,,2,"multi-party, multimodal, real-world interaction",10.1145/2663204.2668319,,,,,,,2014,,Proceedings of the 16th International Conference on Multimodal Interaction,ICMI '14,,978-1-4503-2885-2,"Istanbul, Turkey",ACM,"New York, NY, USA"
article,2447579,J&#252;rgen  Blume and Alexander  Bannat and Gerhard  Rigoll,,,,iProgram: Intuitive Programming of an Industrial Hri Cell,85--86,,2,"human robot interaction, robot programming",,,,,,,,2013,,Proceedings of the 8th ACM/IEEE International Conference on Human-robot Interaction,HRI '13,,978-1-4673-3055-8,"Tokyo, Japan",IEEE Press,"Piscataway, NJ, USA"
article,1739129,M.  Nanni and R.  Trasarti and C.  Renso and F.  Giannotti and D.  Pedreschi,,,,Advanced Knowledge Discovery on Movement Data with the GeoPKDD System,693--696,,4,,10.1145/1739041.1739129,,,,,,,2010,,Proceedings of the 13th International Conference on Extending Database Technology,EDBT '10,,978-1-60558-945-9,"Lausanne, Switzerland",ACM,"New York, NY, USA"
article,2749332,R&#233;mi  Auguste and Jean  Martinet and Pierre  Tirilly,,,,Space-time Histograms And Their Application To Person Re-identification In TV Shows,91--97,,7,"person re-identification, spatial-temporal descriptor, video",10.1145/2671188.2749332,,,,,,,2015,,Proceedings of the 5th ACM on International Conference on Multimedia Retrieval,ICMR '15,,978-1-4503-3274-3,"Shanghai, China",ACM,"New York, NY, USA"
article,1874002,Philip  DeCamp and George  Shaw and Rony  Kubat and Deb  Roy,,,,An Immersive System for Browsing and Visualizing Surveillance Video,371--380,,10,"behavioral analysis, immersive video, multi-model interface, visualization",10.1145/1873951.1874002,,,,,,,2010,,Proceedings of the 18th ACM International Conference on Multimedia,MM '10,,978-1-60558-933-6,"Firenze, Italy",ACM,"New York, NY, USA"
article,2448572,Adisorn  Pasukmoon and Supavadee  Aramvith and Thanarat H. Chalidabhongse and Supakorn  Siddhichai,,,,Target Modeling for Tracking and Handoff in a Camera Network,16:1--16:7,16,7,"CAMShift, camera handoff, game theory, multiple target models",10.1145/2448556.2448572,,,,,,,2013,,Proceedings of the 7th International Conference on Ubiquitous Information Management and Communication,ICUIMC '13,,978-1-4503-1958-4,"Kota Kinabalu, Malaysia",ACM,"New York, NY, USA"
article,3180080,Praneeth  Susarla and Utkarsh  Agrawal and Dinesh Babu Jayagopi,,,,Human Weapon-Activity Recognition in Surveillance Videos Using Structural-RNN,101--107,,7,"Human-Object Interaction, Structural RNN, Tracking, Video Surveillance",10.1145/3177148.3180080,,,,,,,2018,,Proceedings of the 2Nd Mediterranean Conference on Pattern Recognition and Artificial Intelligence,MedPRAI '18,,978-1-4503-5290-1,"Rabat, Morocco",ACM,"New York, NY, USA"
article,1930508,Jarno  Ojala and Johan  Saarela,,,,Understanding Social Needs and Motivations to Share Data in Online Sports Communities,95--102,,8,"design, exercise, health, online communities, social features, social interaction, social media",10.1145/1930488.1930508,,,,,,,2010,,Proceedings of the 14th International Academic MindTrek Conference: Envisioning Future Media Environments,MindTrek '10,,978-1-4503-0011-7,"Tampere, Finland",ACM,"New York, NY, USA"
article,3134237,Stefan  L&#252;dtke and Max  Schr&#246;der and Frank  Kr&#252;ger and Thomas  Kirste,,,,Where Are My Colleagues?: Tracking and Counting Multiple Persons Using Lifted Marginal Filtering,6:1--6:6,6,6,"Bayesian filtering, Rao-Blackwellization, abstraction, data association, lifted probabilistic inference, multiple object tracking",10.1145/3134230.3134237,,,,,,,2017,,Proceedings of the 4th International Workshop on Sensor-based Activity Recognition and Interaction,iWOAR '17,,978-1-4503-5223-9,"Rostock, Germany",ACM,"New York, NY, USA"
article,1577106,Jonathan  Huang and Carlos  Guestrin and Leonidas  Guibas,,,,Fourier Theoretic Probabilistic Inference over Permutations,997--1070,,74,,,J. Mach. Learn. Res.,12/1/2009,10,,,June,2009,1532-4435,,,,,,JMLR.org,
article,2948930,Vilelmini  Kalampratsidou and Elizabeth B. Torres,,,,Outcome Measures of Deliberate and Spontaneous Motions,9:1--9:8,9,8,"Personalized statistics, deliberate motions, sleep and exercise, spontaneous motions, wearable sensors",10.1145/2948910.2948930,,,,,,,2016,,Proceedings of the 3rd International Symposium on Movement and Computing,MOCO '16,,978-1-4503-4307-7,"Thessaloniki, GA, Greece",ACM,"New York, NY, USA"
article,2980127,Yaxiong  Xie and Jie  Xiong and Mo  Li and Kyle  Jamieson,,,,xD-track: Leveraging Multi-dimensional Information for Passive Wi-fi Tracking,39--43,,5,,10.1145/2980115.2980127,,,,,,,2016,,Proceedings of the 3rd Workshop on Hot Topics in Wireless,HotWireless '16,,978-1-4503-4251-3,"New York City, New York",ACM,"New York, NY, USA"
article,3287020,Michael  Chesser and Leon  Chea and Hoa  Van Nguyen and Damith C. Ranasinghe,,,,bTracked: Highly Accurate Field Deployable Real-Time Indoor Spatial Tracking for Human Behavior Observations,1--10,,10,"BLE Beacons, Bluetooth Wearable Sensors, Generic Sensor Models, Human Motion Observations, Particle Filter, Spatial Tracking",10.1145/3286978.3287020,,,,,,,2018,,"Proceedings of the 15th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",MobiQuitous '18,,978-1-4503-6093-7,"New York, NY, USA",ACM,"New York, NY, USA"
article,3281158,Carla  Viegas and Shing-Hon  Lau and Roy  Maxion and Alexander  Hauptmann,,,,Distinction of Stress and Non-stress Tasks Using Facial Action Units,7:1--7:6,7,6,"affective computing, facial action units, stress detection",10.1145/3281151.3281158,,,,,,,2018,,Proceedings of the 20th International Conference on Multimodal Interaction: Adjunct,ICMI '18,,978-1-4503-6002-9,"Boulder, Colorado",ACM,"New York, NY, USA"
article,2483986,Jouni  Sarvanko and Mika  Rautiainen and Arto  Heikkinen and Mika  Ylianttila,,,,Consumer Video Dataset with Marked Head Trajectories,84--89,,6,"head tracking dataset, mpeg-7, video object annotation tool",10.1145/2483977.2483986,,,,,,,2013,,Proceedings of the 4th ACM Multimedia Systems Conference,MMSys '13,,978-1-4503-1894-5,"Oslo, Norway",ACM,"New York, NY, USA"
article,1389620,Vasileios  Mylonakis and John  Soldatos and Aristodemos  Pnevmatikakis and Lazaros  Polymenakos and Alex  Sorin and Hagai  Aronowitz,,,,Using Robust Audio and Video Processing Technologies to Alleviate the Elderly Cognitive Decline,28:1--28:8,28,8,"3D tracking, automatic speech, speaker and face recognition",10.1145/1389586.1389620,,,,,,,2008,,Proceedings of the 1st International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '08,,978-1-60558-067-8,"Athens, Greece",ACM,"New York, NY, USA"
article,2983584,Maarten  den Braber,,,,The Emergence of Quantified Self As a Data-driven Movement to Promote Health and Wellness,1--1,,1,"lifelogging, quantified self",10.1145/2983576.2983584,,,,,,,2016,,Proceedings of the First Workshop on Lifelogging Tools and Applications,LTA '16,,978-1-4503-4517-0,"Amsterdam, The Netherlands",ACM,"New York, NY, USA"
article,2909414,Joohee  Kim and Na Hyeon  Lee and Byung-Chull  Bae and Jun Dong  Cho,,,,A Feedback System for the Prevention of Forward Head Posture in Sedentary Work Environments,161--164,,4,"affective computing, hci, quantified self",10.1145/2908805.2909414,,,,,,,2016,,Proceedings of the 2016 ACM Conference Companion Publication on Designing Interactive Systems,DIS '16 Companion,,978-1-4503-4315-2,"Brisbane, QLD, Australia",ACM,"New York, NY, USA"
article,3064865,Nick  Merrill and Richmond  Wong and Noura  Howell and Luke  Stark and Lucian  Leahu and Dawn  Nafus,,,,Interrogating Biosensing in Everyday Life,364--367,,4,"biometrics, biosensing, materiality, quantified self",10.1145/3064857.3064865,,,,,,,2017,,Proceedings of the 2017 ACM Conference Companion Publication on Designing Interactive Systems,DIS '17 Companion,,978-1-4503-4991-8,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,2896363,Yafei  Wang and Ingmar  Weber and Prasenjit  Mitra,,,,Quantified Self Meets Social Media: Sharing of Weight Updates on Twitter,93--97,,5,"quantified self, smart scales, twitter",10.1145/2896338.2896363,,,,,,,2016,,Proceedings of the 6th International Conference on Digital Health Conference,DH '16,,978-1-4503-4224-7,"Montr&#233;al, Qu&#233;bec, Canada",ACM,"New York, NY, USA"
article,2557604,Daniel  Buzzo,,,,Lost Time Never,9:1--9:4,9,4,"lifelogging, media, quantified self, time",10.1145/2557595.2557604,,,,,,,2013,,Proceedings of the 2013 Inputs-Outputs Conference: An Interdisciplinary Conference on Engagement in HCI and Performance,Inputs-Outputs '13,,978-1-4503-2581-3,"Brighton, United Kingdom",ACM,"New York, NY, USA"
article,2641321,Victor R. Lee and Mary  Briggs,,,,Lessons Learned from an Initial Effort to Bring a Quantified Self Meetup Experience to a New Demographic,707--710,,4,"education, high school, quantified self",10.1145/2638728.2641321,,,,,,,2014,,Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication,UbiComp '14 Adjunct,,978-1-4503-3047-3,"Seattle, Washington",ACM,"New York, NY, USA"
article,2968315,Aris  Alissandrakis and Isabella  Nake,,,,A New Approach for Visualizing Quantified Self Data Using Avatars,522--527,,6,"avatars, data visualization, quantified self",10.1145/2968219.2968315,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,2732815,Dhaval  Vyas and Zachary  Fitz-walter and Erica  Mealy and Alessandro  Soro and Jinglan  Zhang and Margot  Brereton,,,,Exploring Physical Activities in an Employer-Sponsored Health Program,1421--1426,,6,"HCI, activity monitoring, quantified self",10.1145/2702613.2732815,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference Extended Abstracts on Human Factors in Computing Systems,CHI EA '15,,978-1-4503-3146-3,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,2968328,Shaleph  O'Neill,,,,Stripe Painting: A Method of Expressing the Experience of Cycling Through 'Quantified Self' Data Visualisation,600--601,,2,"art, cycling, data, quantified self",10.1145/2968219.2968328,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,2971398,Shoya  Ishimaru and Kai  Kunze and Koichi  Kise and Andreas  Dengel,,,,The Wordometer 2.0: Estimating the Number of Words You Read in Real Life Using Commercial EOG Glasses,293--296,,4,"electrooculography, eye movement, quantified self, reading",10.1145/2968219.2971398,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,2841208,Bettina  Graf and Maike  Kr&#252;ger and Felix  M&#252;ller and Alexander  Ruhland and Andrea  Zech,,,,Nombot: Simplify Food Tracking,360--363,,4,"chatbot, human computer interaction, quantified self, tracking",10.1145/2836041.2841208,,,,,,,2015,,Proceedings of the 14th International Conference on Mobile and Ubiquitous Multimedia,MUM '15,,978-1-4503-3605-5,"Linz, Austria",ACM,"New York, NY, USA"
article,3312885,Mick  Jongeling and Dan  Xu and Ilaria  Zonda and Gijs  Huisman,,,,Opportunities of Quantified Self for Resocialisation of (Ex-)Convicts,LBW1318:1--LBW1318:6,LBW1318,6,"quantified self, recidivism, resocializaton, sovereign self",10.1145/3290607.3312885,,,,,,,2019,,Extended Abstracts of the 2019 CHI Conference on Human Factors in Computing Systems,CHI EA '19,,978-1-4503-5971-9,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2526682,Yang  Yang and Cathal  Gurrin,,,,Personal Lifelog Visualization,82--83,,2,"data visualization, lifelog, quantified self, user interface",10.1145/2526667.2526682,,,,,,,2013,,Proceedings of the 4th International SenseCam &#38; Pervasive Imaging Conference,SenseCam '13,,978-1-4503-2247-8,"San Diego, California, USA",ACM,"New York, NY, USA"
article,2496003,Assunta  Matassa and Amon  Rapp and Rossana  Simeoni,,,,Designing for Smart Cities: Connecting and Binding Citizens to Urban Spaces Through a New Wearable Interactive System,757--760,,4,"quantified self, smart cities, wearable computing",10.1145/2494091.2496003,,,,,,,2013,,Proceedings of the 2013 ACM Conference on Pervasive and Ubiquitous Computing Adjunct Publication,UbiComp '13 Adjunct,,978-1-4503-2215-7,"Zurich, Switzerland",ACM,"New York, NY, USA"
article,2858103,Chris  Elsden and Abigail C. Durrant and David S. Kirk,,,,It's Just My History Isn'T It?: Understanding Smart Journaling Practices,2819--2831,,13,"lifelogging, memory, quantified self, smart journals",10.1145/2858036.2858103,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,2479516,Dhairya  Dand,,,,Cheers: Alcohol-aware Strobing Ice Cubes,2795--2796,,2,"alcohol consumption, quantified self, tangible objects",10.1145/2468356.2479516,,,,,,,2013,,CHI '13 Extended Abstracts on Human Factors in Computing Systems,CHI EA '13,,978-1-4503-1952-2,"Paris, France",ACM,"New York, NY, USA"
article,3025589,Helena M. Mentis and Anita  Komlodi and Katrina  Schrader and Michael  Phipps and Ann  Gruber-Baldini and Karen  Yarbrough and Lisa  Shulman,,,,Crafting a View of Self-Tracking Data in the Clinical Visit,5800--5812,,13,"activity tracker, perception, quantified self, self-tracking",10.1145/3025453.3025589,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3124396,Lars  M&#252;ller,,,,Solving the Wrong Problem: When Technology is Making Us Blind,1012--1015,,4,"design, failures, quantified self, ubicomp, user studies",10.1145/3123024.3124396,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,3098532,Aku  Visuri and Niels  van Berkel and Chu  Luo and Jorge  Goncalves and Denzil  Ferreira and Vassilis  Kostakos,,,,Predicting Interruptibility for Manual Data Collection: A Cluster-based User Model,12:1--12:14,12,14,"interruptibility, quantified-self, self-reports, smartphones",10.1145/3098279.3098532,,,,,,,2017,,Proceedings of the 19th International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI '17,,978-1-4503-5075-4,"Vienna, Austria",ACM,"New York, NY, USA"
article,2858173,Chris  Elsden and Bettina  Nissen and Andrew  Garbett and David  Chatting and David  Kirk and John  Vines,,,,Metadating: Exploring the Romance and Future of Personal Data,685--698,,14,"dating, lived informatics, personal data, quantified self",10.1145/2858036.2858173,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,2882873,Kaiton  Williams,,,,An Anxious Alliance,121--131,,11,"autoethnography, experience, quantified-self, self-tracking",10.7146/aahcc.v1i1.21146,,,,,,,2015,,Proceedings of The Fifth Decennial Aarhus Conference on Critical Alternatives,CA '15,,,"Aarhus, Denmark",Aarhus University Press,
article,2580937,Kevin  Gaunt and J&#250;lia  Nacsa and Marcel  Penz,,,,Baby Lucent: Pitfalls of Applying Quantified Self to Baby Products,263--268,,6,"infant body data, quantified baby and family products, quantified self, quantified self obstacles, smart pacifiers",10.1145/2559206.2580937,,,,,,,2014,,CHI '14 Extended Abstracts on Human Factors in Computing Systems,CHI EA '14,,978-1-4503-2474-8,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,3183708,Elon Y.L. Ng and Nancy  Law and Allan H.K. Yuen,,,,Understanding Learner Lives Through Digital Footprints,26:1--26:1,26,1,"ACM proceedings, Digital footprint, collaborative ethnography, learner lives, quantified self",10.1145/3183654.3183708,,,,,,,2018,,"Proceedings of the Technology, Mind, and Society",TechMindSociety '18,,978-1-4503-5420-2,"Washington, DC, USA",ACM,"New York, NY, USA"
article,2330631,Ver&#243;nica  Rivera-Pelayo and Valentin  Zacharias and Lars  M&#252;ller and Simone  Braun,,,,Applying Quantified Self Approaches to Support Reflective Learning,111--114,,4,"framework, learning analytics, mobile applications, quantified self, reflective learning",10.1145/2330601.2330631,,,,,,,2012,,Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge,LAK '12,,978-1-4503-1111-3,"Vancouver, British Columbia, Canada",ACM,"New York, NY, USA"
article,3321527,Jayden  Khakurel and Mika  Immonen and Jari  Porras and Antti  Knutas,,,,Understanding the Adoption of Quantified Self-tracking Wearable Devices in the Organization Environment: An Empirical Case Study,119--128,,10,"activity tracker, aesthetics, fashnology, pedometer, privacy, quantified self-tracking wearable devices, quantified-self, smartwatch, technology acceptance, wearability",10.1145/3316782.3321527,,,,,,,2019,,Proceedings of the 12th ACM International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '19,,978-1-4503-6232-0,"Rhodes, Greece",ACM,"New York, NY, USA"
article,2806252,Tian  Gan and Yongkang  Wong and Bappaditya  Mandal and Vijay  Chandrasekhar and Mohan S. Kankanhalli,,,,Multi-sensor Self-Quantification of Presentations,601--610,,10,"ego-centric vision, multi-modal analysis, presentations, quantified self",10.1145/2733373.2806252,,,,,,,2015,,Proceedings of the 23rd ACM International Conference on Multimedia,MM '15,,978-1-4503-3459-4,"Brisbane, Australia",ACM,"New York, NY, USA"
article,3125505,Marvin  Andujar and Juan E. Gilbert,,,,A User-centered Approach Towards Attention Visualization for Learning Activities,871--876,,6,"attention, brain-computer interfaces, data visualization, quantified-self",10.1145/3123024.3125505,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,2580935,Max S. Wenger and Jarad  Bell and Peter  McEvoy and Cherie  Yamaguchi and Auriana  Shokrpour,,,,Bloom: Fostering Healthy and Peaceful Pregnancies with Personal Analytics,245--250,,6,"body data, persuasive design, quantified self, self-monitoring, self-tracking",10.1145/2559206.2580935,,,,,,,2014,,CHI '14 Extended Abstracts on Human Factors in Computing Systems,CHI EA '14,,978-1-4503-2474-8,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,2581283,Heather S. Packer and Gustavo  Buzogany and Daniel Alexander Smith and Laura  Dragan and Max  Van Kleek and Nigel R. Shadbolt,,,,The Editable Self: A Workbench for Personal Activity Data,2185--2190,,6,"health monitoring, health sensors, interfaces, quantified self, self-tracking",10.1145/2559206.2581283,,,,,,,2014,,CHI '14 Extended Abstracts on Human Factors in Computing Systems,CHI EA '14,,978-1-4503-2474-8,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,2800953,Jeong-Ki  Hong and Bon-Chang  Koo and So-Ryang  Ban and Jun-Dong  Cho and Andrea  Bianchi,,,,BeuPo: A Digital Plant That You Can Raise and Customize with Your Current Posture,1015--1020,,6,"digital planting, fostering system, gamified application, posture tracking, quantified self",10.1145/2800835.2800953,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,2826204,Bliss  Altenhoff and Haley  Vaigneur and Kelly  Caine,,,,"One Step Forward, Two Steps Back: The Key to Wearables in the Field is the App",241--244,,4,"mobile app design, preventive healthcare, quantified self, wearable computing",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
